"End Date","EUR/USD","EUR/JPY","EUR/GBP","",""
"2000-05-15","0.9191","99.89","0.6048",,
"2000-05-14","0.9197","99.89","0.6042",,
"2000-05-13","0.9192","99.75","0.6060",,
"2000-05-12","0.9015","98.04","0.5992",,
"2000-05-11","0.9069","99.33","0.6006",,
"2000-05-10","0.9075","99.21","0.5921",,
"2000-05-09","0.8986","98.01","0.5864",,
"2000-05-08","0.8971","97.40","0.5841",,
"2000-05-07","0.8976","98.37","0.5841",,
"2000-05-06","0.8978","97.40","0.5878",,
"2000-05-05","0.8904","96.31","0.5768",,
"2000-05-04","0.8951","97.11","0.5732",,
"2000-05-03","0.9087","98.61","0.5829",,
"2000-05-02","0.9157","99.76","0.5902",,
"2000-05-01","0.9114","98.60","0.5873",,
"2000-04-30","0.9120","98.57","0.5876",,
"2000-04-29","0.9114","98.29","0.5860",,
"2000-04-28","0.9095","96.79","0.5779",,
"2000-04-27","0.9237","98.14","0.5863",,
"2000-04-26","0.9210","97.54","0.5826",,
"2000-04-25","0.9385","99.28","0.5954",,
"2000-04-24","0.9403","99.12","0.5952",,
"2000-04-23","0.9393","99.21","0.5942",,
"2000-04-22","0.9384","99.29","0.5927",,
"2000-04-21","0.9386","99.15","0.5941",,
"2000-04-20","0.9409","98.43","0.5945",,
"2000-04-19","0.9470","99.23","0.5997",,
"2000-04-18","0.9525","99.68","0.6015",,
"2000-04-17","0.9614","100.73","0.6033",,
"2000-04-16","0.9615","100.96","0.6033",,
"2000-04-15","0.9608","100.80","0.6037",,
"2000-04-14","0.9547","100.97","0.6011",,
"2000-04-13","0.9583","101.35","0.6030",,
"2000-04-12","0.9592","102.65","0.6046",,
"2000-04-11","0.9623","102.41","0.6072",,
"2000-04-10","0.9553","100.64","0.6044",,
"2000-04-09","0.9545","100.56","0.6056",,
"2000-04-08","0.9545","100.68","0.6044",,
"2000-04-07","0.9585","100.55","0.6066",,
"2000-04-06","0.9637","101.10","0.6085",,
"2000-04-05","0.9623","100.96","0.6012",,
"2000-04-04","0.9577","100.43","0.5994",,
"2000-04-03","0.9561","98.76","0.6005",,
"2000-04-02","0.9557","98.20","0.6001",,
"2000-04-01","0.9552","97.85","0.5999",,
"2000-03-31","0.9612","101.06","0.6025",,
"2000-03-30","0.9507","100.58","0.5958",,
"2000-03-29","0.9615","101.77","0.6051",,
"2000-03-28","0.9655","103.06","0.6084",,
"2000-03-27","0.9770","104.51","0.6130",,
"2000-03-26","0.9775","104.31","0.6116",,
"2000-03-25","0.9775","104.22","0.6134",,
"2000-03-24","0.9715","104.33","0.6120",,
"2000-03-23","0.9607","102.70","0.6088",,
"2000-03-22","0.9645","103.12","0.6130",,
"2000-03-21","0.9734","103.47","0.6202",,
"2000-03-20","0.9727","103.90","0.6173",,
"2000-03-19","0.9720","103.76","0.6177",,
"2000-03-18","0.9720","103.71","0.6178",,
"2000-03-17","0.9716","102.53","0.6163",,
"2000-03-16","0.9683","102.22","0.6155",,
"2000-03-15","0.9678","101.75","0.6138",,
"2000-03-14","0.9644","101.92","0.6114",,
"2000-03-13","0.9626","102.42","0.6108",,
"2000-03-12","0.9639","102.49","0.6105",,
"2000-03-11","0.9639","102.33","0.6112",,
"2000-03-10","0.9664","103.10","0.6111",,
"2000-03-09","0.9612","102.63","0.6079",,
"2000-03-08","0.9593","101.79","0.6074",,
"2000-03-07","0.9590","103.27","0.6095",,
"2000-03-06","0.9584","103.58","0.6073",,
"2000-03-05","0.9605","103.69","0.6090",,
"2000-03-04","0.9595","103.44","0.6089",,
"2000-03-03","0.9647","103.85","0.6124",,
"2000-03-02","0.9730","104.32","0.6139",,
"2000-03-01","0.9650","106.42","0.6114",,
"2000-02-29","0.9721","106.38","0.6093",,
"2000-02-28","0.9746","107.68","0.6116",,
"2000-02-27","0.9746","107.35","0.6111",,
"2000-02-26","0.9746","107.52","0.6111",,
"2000-02-25","0.9931","110.52","0.6205",,
"2000-02-24","1.0031","111.57","0.6254",,
"2000-02-23","1.0033","111.23","0.6220",,
"2000-02-22","0.9875","109.92","0.6173",,
"2000-02-21","0.9850","109.28","0.6140",,
"2000-02-20","0.9861","109.06","0.6140",,
"2000-02-19","0.9854","109.30","0.6160",,
"2000-02-18","0.9880","109.36","0.6145",,
"2000-02-17","0.9863","107.89","0.6134",,
"2000-02-16","0.9816","106.97","0.6171",,
"2000-02-15","0.9798","106.65","0.6175",,
"2000-02-14","0.9865","107.44","0.6200",,
"2000-02-13","0.9882","107.65","0.6184",,
"2000-02-12","0.9882","107.42","0.6198",,
"2000-02-11","0.9847","107.73","0.6122",,
"2000-02-10","0.9933","108.35","0.6146",,
"2000-02-09","0.9865","107.97","0.6118",,
"2000-02-08","0.9803","106.65","0.6138",,
"2000-02-07","0.9841","105.52","0.6158",,
"2000-02-06","0.9841","105.72","0.6167",,
"2000-02-05","0.9826","105.44","0.6180",,
"2000-02-04","0.9905","106.59","0.6200",,
"2000-02-03","0.9762","105.62","0.6071",,
"2000-02-02","0.9721","104.84","0.6018",,
"2000-02-01","0.9704","104.23","0.6004",,
"2000-01-31","0.9772","104.53","0.6026",,
"2000-01-30","0.9771","104.55","0.6030",,
"2000-01-29","0.9768","104.44","0.6029",,
"2000-01-28","0.9883","103.92","0.6032",,
"2000-01-27","1.0019","105.90","0.6107",,
"2000-01-26","1.0014","106.08","0.6085",,
"2000-01-25","1.0065","106.35","0.6098",,
"2000-01-24","1.0092","105.76","0.6119",,
"2000-01-23","1.0092","105.76","0.6119",,
"2000-01-22","1.0092","105.72","0.6119",,
"2000-01-21","1.0174","107.08","0.6148",,
"2000-01-20","1.0124","106.94","0.6157",,
"2000-01-19","1.0133","107.10","0.6190",,
"2000-01-18","1.0115","106.00","0.6197",,
"2000-01-17","1.0142","107.47","0.6196",,
"2000-01-16","1.0140","107.52","0.6195",,
"2000-01-15","1.0144","107.45","0.6207",,
"2000-01-14","1.0257","108.79","0.6228",,
"2000-01-13","1.0308","109.23","0.6255",,
"2000-01-12","1.0334","109.62","0.6273",,
"2000-01-11","1.0255","107.85","0.6263",,
"2000-01-10","1.0293","108.15","0.6279",,
"2000-01-09","1.0298","108.35","0.6281",,
"2000-01-08","1.0293","108.37","0.6282",,
"2000-01-07","1.0318","108.75","0.6261",,
"2000-01-06","1.0322","107.64","0.6284",,
"2000-01-05","1.0309","106.41","0.6300",,
"2000-01-04","1.0258","104.14","0.6264",,
"2000-01-03","1.0055","102.71","0.6224",,
"2000-01-02","1.0057","103.15","0.6228",,
"2000-01-01","1.0075","103.15","0.6244",,
"1999-12-31","1.0044","102.67","0.6213",,
"1999-12-30","1.0044","102.67","0.6213",,
"1999-12-29","1.0069","103.10","0.6236",,
"1999-12-28","1.0131","103.79","0.6271",,
"1999-12-27","1.0131","103.79","0.6271",,
"1999-12-26","1.0130","104.28","0.6270",,
"1999-12-25","1.0139","104.34","0.6269",,
"1999-12-24","1.0135","104.18","0.6268",,
"1999-12-23","1.0095","102.60","0.6275",,
"1999-12-22","1.0082","102.48","0.6260",,
"1999-12-21","1.0098","103.11","0.6277",,
"1999-12-20","1.0084","103.74","0.6277",,
"1999-12-19","1.0084","104.03","0.6281",,
"1999-12-18","1.0078","103.90","0.6287",,
"1999-12-17","1.0219","105.16","0.6318",,
"1999-12-16","1.0147","104.49","0.6286",,
"1999-12-15","1.0038","103.93","0.6246",,
"1999-12-14","1.0063","104.10","0.6226",,
"1999-12-13","1.0127","104.02","0.6239",,
"1999-12-12","1.0135","103.80","0.6243",,
"1999-12-11","1.0137","103.60","0.6243",,
"1999-12-10","1.0151","103.89","0.6255",,
"1999-12-09","1.0216","104.75","0.6276",,
"1999-12-08","1.0250","105.46","0.6304",,
"1999-12-07","1.0227","105.07","0.6299",,
"1999-12-06","1.0152","103.93","0.6312",,
"1999-12-05","1.0027","103.01","0.6258",,
"1999-12-04","1.0025","103.03","0.6258",,
"1999-12-03","1.0017","102.59","0.6257",,
"1999-12-02","1.0061","103.08","0.6289",,
"1999-12-01","1.0096","103.25","0.6307",,
"1999-11-30","1.0088","102.93","0.6311",,
"1999-11-29","1.0113","103.27","0.6302",,
"1999-11-28","1.0155","104.07","0.6323",,
"1999-11-27","1.0173","103.58","0.6337",,
"1999-11-26","1.0140","104.99","0.6300",,
"1999-11-25","1.0194","106.35","0.6316",,
"1999-11-24","1.0233","106.87","0.6328",,
"1999-11-23","1.0315","107.66","0.6347",,
"1999-11-22","1.0316","108.39","0.6365",,
"1999-11-21","1.0303","109.68","0.6363",,
"1999-11-20","1.0293","109.60","0.6343",,
"1999-11-19","1.0307","109.29","0.6373",,
"1999-11-18","1.0400","109.84","0.6399",,
"1999-11-17","1.0408","109.72","0.6405",,
"1999-11-16","1.0337","109.18","0.6372",,
"1999-11-15","1.0314","108.20","0.6373",,
"1999-11-14","1.0326","108.63","0.6390",,
"1999-11-13","1.0318","108.75","0.6386",,
"1999-11-12","1.0362","108.52","0.6396",,
"1999-11-11","1.0415","109.29","0.6415",,
"1999-11-10","1.0408","109.17","0.6417",,
"1999-11-09","1.0404","109.37","0.6413",,
"1999-11-08","1.0407","110.40","0.6416",,
"1999-11-07","1.0446","110.82","0.6440",,
"1999-11-06","1.0393","109.60","0.6402",,
"1999-11-05","1.0393","109.60","0.6402",,
"1999-11-04","1.0484","109.88","0.6383",,
"1999-11-03","1.0500","109.32","0.6370",,
"1999-11-02","1.0517","110.13","0.6388",,
"1999-11-01","1.0548","110.03","0.6411",,
"1999-10-31","1.0556","111.28","0.6602",,
"1999-10-30","1.0608","110.19","0.6552",,
"1999-10-29","1.0513","109.73","0.6401",,
"1999-10-28","1.0516","109.69","0.6406",,
"1999-10-27","1.0575","110.07","0.6398",,
"1999-10-26","1.0636","111.32","0.6412",,
"1999-10-25","1.0679","112.72","0.6426",,
"1999-10-24","1.0698","114.11","0.6466",,
"1999-10-23","1.0766","114.56","0.6453",,
"1999-10-22","1.0780","113.60","0.6433",,
"1999-10-21","1.0781","114.48","0.6451",,
"1999-10-20","1.0782","114.47","0.6464",,
"1999-10-19","1.0821","114.14","0.6475",,
"1999-10-18","1.0867","114.19","0.6506",,
"1999-10-17","1.0898","114.81","0.6523",,
"1999-10-16","1.0888","114.67","0.6527",,
"1999-10-15","1.0865","114.97","0.6520",,
"1999-10-14","1.0782","115.34","0.6507",,
"1999-10-13","1.0772","115.55","0.6507",,
"1999-10-12","1.0667","113.47","0.6456",,
"1999-10-11","1.0633","113.55","0.6431",,
"1999-10-10","1.0625","114.28","0.6428",,
"1999-10-09","1.0633","114.17","0.6428",,
"1999-10-08","1.0667","114.67","0.6453",,
"1999-10-07","1.0714","115.42","0.6477",,
"1999-10-06","1.0728","115.26","0.6481",,
"1999-10-05","1.0692","114.19","0.6467",,
"1999-10-04","1.0719","113.61","0.6470",,
"1999-10-03","1.0718","112.47","0.6474",,
"1999-10-02","1.0718","112.51","0.6472",,
"1999-10-01","1.0725","113.17","0.6497",,
"1999-09-30","1.0654","112.73","0.6472",,
"1999-09-29","1.0553","112.89","0.6419",,
"1999-09-28","1.0482","111.42","0.6364",,
"1999-09-27","1.0446","109.73","0.6342",,
"1999-09-26","1.0435","109.70","0.6351",,
"1999-09-25","1.0431","108.46","0.6347",,
"1999-09-24","1.0476","109.41","0.6372",,
"1999-09-23","1.0444","108.63","0.6397",,
"1999-09-22","1.0507","109.61","0.6422",,
"1999-09-21","1.0420","109.29","0.6409",,
"1999-09-20","1.0416","112.13","0.6420",,
"1999-09-19","1.0415","112.59","0.6424",,
"1999-09-18","1.0423","112.23","0.6421",,
"1999-09-17","1.0394","110.99","0.6416",,
"1999-09-16","1.0399","109.01","0.6423",,
"1999-09-15","1.0356","107.94","0.6443",,
"1999-09-14","1.0365","110.20","0.6461",,
"1999-09-13","1.0364","110.53","0.6405",,
"1999-09-12","1.0361","112.82","0.6395",,
"1999-09-11","1.0368","113.04","0.6401",,
"1999-09-10","1.0521","114.78","0.6450",,
"1999-09-09","1.0594","115.30","0.6512",,
"1999-09-08","1.0602","117.53","0.6558",,
"1999-09-07","1.0566","117.28","0.6584",,
"1999-09-06","1.0596","116.17","0.6605",,
"1999-09-05","1.0578","115.98","0.6600",,
"1999-09-04","1.0613","116.56","0.6621",,
"1999-09-03","1.0686","117.28","0.6633",,
"1999-09-02","1.0665","116.30","0.6636",,
"1999-09-01","1.0610","116.01","0.6596",,
"1999-08-31","1.0543","115.79","0.6583",,
"1999-08-30","1.0457","116.15","0.6584",,
"1999-08-29","1.0480","116.80","0.6678",,
"1999-08-28","1.0539","117.52","0.6635",,
"1999-08-27","1.0457","116.65","0.6587",,
"1999-08-26","1.0444","116.35","0.6575",,
"1999-08-25","1.0448","116.06","0.6583",,
"1999-08-24","1.0507","117.42","0.6582",,
"1999-08-23","1.0633","118.15","0.6587",,
"1999-08-22","1.0671","118.62","0.6591",,
"1999-08-21","1.0676","118.62","0.6591",,
"1999-08-20","1.0667","118.98","0.6591",,
"1999-08-19","1.0531","117.43","0.6568",,
"1999-08-18","1.0534","119.02","0.6564",,
"1999-08-17","1.0521","120.42","0.6584",,
"1999-08-16","1.0574","121.36","0.6587",,
"1999-08-15","1.0571","122.53","0.6581",,
"1999-08-14","1.0572","122.55","0.6587",,
"1999-08-13","1.0667","122.60","0.6616",,
"1999-08-12","1.0639","123.23","0.6615",,
"1999-08-11","1.0684","122.83","0.6625",,
"1999-08-10","1.0738","123.25","0.6659",,
"1999-08-09","1.0696","123.28","0.6664",,
"1999-08-08","1.0718","121.89","0.6664",,
"1999-08-07","1.0702","123.04","0.6661",,
"1999-08-06","1.0745","123.17","0.6654",,
"1999-08-05","1.0789","123.38","0.6669",,
"1999-08-04","1.0770","123.47","0.6635",,
"1999-08-03","1.0657","122.89","0.6594",,
"1999-08-02","1.0667","121.85","0.6593",,
"1999-08-01","1.0716","122.75","0.6605",,
"1999-07-31","1.0711","122.71","0.6606",,
"1999-07-30","1.0697","123.20","0.6602",,
"1999-07-29","1.0686","123.30","0.6666",,
"1999-07-28","1.0621","123.30","0.6682",,
"1999-07-27","1.0635","123.94","0.6687",,
"1999-07-26","1.0651","123.64","0.6700",,
"1999-07-25","1.0534","122.61","0.6680",,
"1999-07-24","1.0530","122.44","0.6669",,
"1999-07-23","1.0503","122.35","0.6637",,
"1999-07-22","1.0503","123.93","0.6649",,
"1999-07-21","1.0463","124.43","0.6654",,
"1999-07-20","1.0378","122.85","0.6598",,
"1999-07-19","1.0147","121.79","0.6511",,
"1999-07-18","1.0210","123.52","0.6528",,
"1999-07-17","1.0200","123.35","0.6524",,
"1999-07-16","1.0204","123.26","0.6512",,
"1999-07-15","1.0221","123.26","0.6523",,
"1999-07-14","1.0174","122.99","0.6532",,
"1999-07-13","1.0166","123.62","0.6533",,
"1999-07-12","1.0140","123.95","0.6527",,
"1999-07-11","1.0187","124.71","0.6579",,
"1999-07-10","1.0200","124.71","0.6587",,
"1999-07-09","1.0200","124.81","0.6566",,
"1999-07-08","1.0190","124.85","0.6543",,
"1999-07-07","1.0233","124.93","0.6558",,
"1999-07-06","1.0219","124.81","0.6509",,
"1999-07-05","1.0232","125.21","0.6490",,
"1999-07-04","1.0250","124.05","0.6493",,
"1999-07-03","1.0248","124.38","0.6487",,
"1999-07-02","1.0236","123.93","0.6498",,
"1999-07-01","1.0339","124.94","0.6534",,
"1999-06-30","1.0328","124.88","0.6558",,
"1999-06-29","1.0351","125.32","0.6547",,
"1999-06-28","1.0396","125.99","0.6567",,
"1999-06-27","1.0423","126.82","0.6577",,
"1999-06-26","1.0434","127.02","0.6579",,
"1999-06-25","1.0450","126.95","0.6574",,
"1999-06-24","1.0343","126.17","0.6548",,
"1999-06-23","1.0314","125.90","0.6522",,
"1999-06-22","1.0331","125.78","0.6501",,
"1999-06-21","1.0358","126.50","0.6507",,
"1999-06-20","1.0400","125.24","0.6515",,
"1999-06-19","1.0408","125.42","0.6517",,
"1999-06-18","1.0324","123.22","0.6484",,
"1999-06-17","1.0334","123.92","0.6488",,
"1999-06-16","1.0351","124.45","0.6514",,
"1999-06-15","1.0400","125.29","0.6497",,
"1999-06-14","1.0453","125.73","0.6481",,
"1999-06-13","1.0504","124.06","0.6506",,
"1999-06-12","1.0514","124.21","0.6502",,
"1999-06-11","1.0500","124.25","0.6524",,
"1999-06-10","1.0478","124.67","0.6541",,
"1999-06-09","1.0461","124.74","0.6524",,
"1999-06-08","1.0389","125.69","0.6486",,
"1999-06-07","1.0294","124.56","0.6408",,
"1999-06-06","1.0380","127.03","0.6447",,
"1999-06-05","1.0376","126.83","0.6444",,
"1999-06-04","1.0310","125.44","0.6413",,
"1999-06-03","1.0366","125.81","0.6456",,
"1999-06-02","1.0366","125.43","0.6440",,
"1999-06-01","1.0433","126.31","0.6508",,
"1999-05-31","1.0460","127.04","0.6525",,
"1999-05-30","1.0448","127.25","0.6523",,
"1999-05-29","1.0432","126.67","0.6511",,
"1999-05-28","1.0460","126.39","0.6541",,
"1999-05-27","1.0455","127.69","0.6553",,
"1999-05-26","1.0557","128.91","0.6587",,
"1999-05-25","1.0623","130.28","0.6634",,
"1999-05-24","1.0578","130.95","0.6614",,
"1999-05-23","1.0575","131.24","0.6602",,
"1999-05-22","1.0580","131.23","0.6602",,
"1999-05-21","1.0593","131.17","0.6593",,
"1999-05-20","1.0644","132.25","0.6601",,
"1999-05-19","1.0643","132.25","0.6577",,
"1999-05-18","1.0690","131.46","0.6593",,
"1999-05-17","1.0667","131.39","0.6592",,
"1999-05-16","1.0659","131.19","0.6581",,
"1999-05-15","1.0669","130.96","0.6593",,
"1999-05-14","1.0669","130.41","0.6601",,
"1999-05-13","1.0644","129.35","0.6573",,
"1999-05-12","1.0664","128.97","0.6588",,
"1999-05-11","1.0753","130.01","0.6627",,
"1999-05-10","1.0739","129.83","0.6606",,
"1999-05-09","1.0756","129.81","0.6600",,
"1999-05-08","1.0759","129.99","0.6603",,
"1999-05-07","1.0791","130.16","0.6605",,
"1999-05-06","1.0802","130.31","0.6589",,
"1999-05-05","1.0663","128.94","0.6545",,
"1999-05-04","1.0582","128.00","0.6558",,
"1999-05-03","1.0587","126.81","0.6572",,
"1999-05-02","1.0570","126.27","0.6567",,
"1999-05-01","1.0582","126.43","0.6577",,
"1999-04-30","1.0595","126.72","0.6575",,
"1999-04-29","1.0610","126.27","0.6581",,
"1999-04-28","1.0671","127.12","0.6592",,
"1999-04-27","1.0636","127.13","0.6591",,
"1999-04-26","1.0614","126.23","0.6574",,
"1999-04-25","1.0611","126.38","0.6572",,
"1999-04-24","1.0611","126.49","0.6567",,
"1999-04-23","1.0643","127.18","0.6587",,
"1999-04-22","1.0607","127.13","0.6587",,
"1999-04-21","1.0610","126.37","0.6595",,
"1999-04-20","1.0654","125.70","0.6593",,
"1999-04-19","1.0643","125.49","0.6584",,
"1999-04-18","1.0696","126.06","0.6629",,
"1999-04-17","1.0702","126.14","0.6634",,
"1999-04-16","1.0679","126.21","0.6636",,
"1999-04-15","1.0789","128.07","0.6684",,
"1999-04-14","1.0804","128.62","0.6677",,
"1999-04-13","1.0795","130.03","0.6688",,
"1999-04-12","1.0848","130.27","0.6717",,
"1999-04-11","1.0816","130.68","0.6726",,
"1999-04-10","1.0827","130.93","0.6730",,
"1999-04-09","1.0782","130.60","0.6717",,
"1999-04-08","1.0808","130.55","0.6735",,
"1999-04-07","1.0793","130.80","0.6768",,
"1999-04-06","1.0732","130.04","0.6754",,
"1999-04-05","1.0756","130.65","0.6705",,
"1999-04-04","1.0794","130.40","0.6734",,
"1999-04-03","1.0831","130.79","0.6752",,
"1999-04-02","1.0776","129.94","0.6721",,
"1999-04-01","1.0770","128.55","0.6689",,
"1999-03-31","1.0737","127.91","0.6667",,
"1999-03-30","1.0730","128.98","0.6643",,
"1999-03-29","1.0747","129.07","0.6633",,
"1999-03-28","1.0751","129.50","0.6626",,
"1999-03-27","1.0770","129.58","0.6636",,
"1999-03-26","1.0821","128.97","0.6663",,
"1999-03-25","1.0888","128.61","0.6660",,
"1999-03-24","1.0925","128.40","0.6662",,
"1999-03-23","1.0896","128.99","0.6692",,
"1999-03-22","1.0880","127.96","0.6685",,
"1999-03-21","1.0890","127.81","0.6688",,
"1999-03-20","1.0896","128.07","0.6685",,
"1999-03-19","1.0928","128.16","0.6713",,
"1999-03-18","1.1012","130.14","0.6762",,
"1999-03-17","1.0983","130.25","0.6748",,
"1999-03-16","1.0875","128.53","0.6708",,
"1999-03-15","1.0943","129.01","0.6736",,
"1999-03-14","1.0900","129.51","0.6690",,
"1999-03-13","1.0905","129.45","0.6687",,
"1999-03-12","1.0932","130.66","0.6689",,
"1999-03-11","1.0900","131.16","0.6709",,
"1999-03-10","1.0951","131.72","0.6743",,
"1999-03-09","1.0878","132.19","0.6760",,
"1999-03-08","1.0892","132.54","0.6775",,
"1999-03-07","1.0827","132.88","0.6756",,
"1999-03-06","1.0835","133.01","0.6751",,
"1999-03-05","1.0835","133.16","0.6735",,
"1999-03-04","1.0856","133.58","0.6742",,
"1999-03-03","1.0913","132.32","0.6749",,
"1999-03-02","1.0888","131.14","0.6766",,
"1999-03-01","1.0986","131.01","0.6836",,
"1999-02-28","1.1040","131.54","0.6897",,
"1999-02-27","1.1024","131.40","0.6895",,
"1999-02-26","1.1010","131.45","0.6872",,
"1999-02-25","1.1037","132.79","0.6888",,
"1999-02-24","1.0989","133.57","0.6859",,
"1999-02-23","1.0993","133.01","0.6799",,
"1999-02-22","1.1015","133.71","0.6790",,
"1999-02-21","1.1034","134.25","0.6836",,
"1999-02-20","1.1046","133.99","0.6813",,
"1999-02-19","1.1172","134.05","0.6840",,
"1999-02-18","1.1243","134.45","0.6877",,
"1999-02-17","1.1235","133.44","0.6868",,
"1999-02-16","1.1187","131.60","0.6856",,
"1999-02-15","1.1243","129.26","0.6904",,
"1999-02-14","1.1298","129.12","0.6915",,
"1999-02-13","1.1305","129.23","0.6924",,
"1999-02-12","1.1245","128.69","0.6918",,
"1999-02-11","1.1316","129.16","0.6966",,
"1999-02-10","1.1323","130.42","0.6947",,
"1999-02-09","1.1319","129.76","0.6908",,
"1999-02-08","1.1246","127.86","0.6889",,
"1999-02-07","1.1280","127.36","0.6964",,
"1999-02-06","1.1273","127.47","0.6935",,
"1999-02-05","1.1309","127.68","0.6891",,
"1999-02-04","1.1282","127.86","0.6892",,
"1999-02-03","1.1338","127.27","0.6926",,
"1999-02-02","1.1322","127.95","0.6886",,
"1999-02-01","1.1349","131.19","0.6906",,
"1999-01-31","1.1433","132.37","0.6952",,
"1999-01-30","1.1363","132.45","0.6915",,
"1999-01-29","1.1389","132.30","0.6912",,
"1999-01-28","1.1415","132.26","0.6927",,
"1999-01-27","1.1518","131.74","0.6963",,
"1999-01-26","1.1572","131.66","0.6973",,
"1999-01-25","1.1591","132.56","0.6990",,
"1999-01-24","1.1583","132.73","0.7012",,
"1999-01-23","1.1583","132.65","0.7012",,
"1999-01-22","1.1607","132.01","0.7028",,
"1999-01-21","1.1577","130.63","0.7025",,
"1999-01-20","1.1574","131.47","0.7016",,
"1999-01-19","1.1605","132.29","0.7010",,
"1999-01-18","1.1595","132.71","0.7010",,
"1999-01-17","1.1570","132.10","0.7012",,
"1999-01-16","1.1558","132.10","0.7012",,
"1999-01-15","1.1663","131.85","0.7032",,
"1999-01-14","1.1658","132.68","0.7066",,
"1999-01-13","1.1691","130.14","0.7090",,
"1999-01-12","1.1502","129.13","0.7067",,
"1999-01-11","1.1572","126.44","0.7046",,
"1999-01-10","1.1570","130.01","0.7012",,
"1999-01-09","1.1576","130.01","0.7012",,
"1999-01-08","1.1650","130.01","0.7091",,
